-0.562,0.53,0.648,-18.605,109.068,8.662
-0.653,0.526,0.638,-17.934,104.737,9.394
-0.696,0.523,0.628,-15.921,95.343,10.37
-0.763,0.511,0.614,-14.518,78.385,10.553
-0.824,0.49,0.63,-10.797,55.571,11.468
-0.772,0.491,0.653,-6.161,26.108,12.383
-0.628,0.484,0.672,-3.111,3.111,9.882
-0.438,0.616,0.573,18.666,7.32,-10.187
-0.489,0.63,0.566,19.581,-0.854,-7.625
-0.504,0.639,0.56,19.215,-9.516,-5.551
-0.512,0.63,0.539,16.592,-18.239,-4.026
-0.496,0.627,0.533,13.42,-29.707,-3.294
-0.463,0.631,0.534,9.577,-43.798,-3.233
-0.419,0.637,0.549,5.917,-57.096,-3.538
-0.377,0.63,0.569,3.294,-68.198,-3.965
-0.359,0.612,0.59,1.586,-81.069,-4.636
-0.34,0.595,0.608,0.915,-96.197,-6.039
-0.314,0.582,0.597,-0.061,-110.654,-7.93
-0.326,0.576,0.574,-2.806,-124.074,-9.211
-0.366,0.569,0.577,-5.856,-138.226,-8.967
-0.412,0.552,0.584,-8.662,-156.282,-8.601
-0.428,0.529,0.592,-12.261,-172.203,-7.259
-0.433,0.531,0.593,-15.311,-184.22,-5.978
-0.403,0.544,0.601,-17.08,-190.808,-6.71
-0.314,0.545,0.614,-18.483,-184.342,-6.222
-0.193,0.568,0.62,-18.483,-163.114,-4.636
-0.081,0.594,0.643,-17.568,-131.394,-4.88
-0.007,0.6,0.672,-15.25,-92.415,-5.429
0.022,0.582,0.702,-12.688,-51.911,-5.673
-0.006,0.565,0.728,-12.078,-14.213,-6.222
-0.072,0.549,0.725,-12.505,17.568,-5.673
-0.172,0.543,0.724,-11.651,41.114,-1.403
-0.292,0.546,0.723,-10.614,56.181,3.355
-0.369,0.54,0.715,-9.028,62.464,5.429
-0.37,0.542,0.715,-8.54,61.976,6.954
-0.303,0.539,0.726,-9.455,60.268,9.394
-0.249,0.532,0.754,-9.516,63.501,11.346
-0.233,0.526,0.762,-10.004,72.651,13.847
-0.245,0.535,0.759,-9.516,83.875,13.42
-0.257,0.559,0.741,-9.394,96.136,11.468
-0.307,0.561,0.732,-9.943,104.249,10.37
-0.372,0.554,0.74,-9.394,106.506,11.468
-0.41,0.565,0.733,-9.516,102.846,12.017
-0.434,0.572,0.699,-10.065,96.38,9.76
-0.472,0.564,0.682,-9.089,85.644,7.625
-0.47,0.56,0.686,-8.174,71.187,6.954
-0.407,0.554,0.71,-7.686,57.34,5.978
-0.349,0.55,0.717,-7.015,51.545,4.209
-0.304,0.554,0.712,-6.039,57.157,2.989
-0.286,0.553,0.684,-6.466,71.065,2.684
-0.327,0.551,0.62,-7.32,86.254,2.196
-0.394,0.566,0.56,-7.808,97.905,1.891
-0.478,0.586,0.509,-11.346,100.223,0.671
-0.559,0.57,0.51,-13.969,95.221,-1.281
-0.598,0.537,0.547,-14.152,88.511,-0.549
-0.6,0.513,0.621,-12.932,82.899,2.135
-0.635,0.486,0.652,-12.383,79.239,2.501
-0.706,0.462,0.652,-10.309,74.542,2.135
-0.753,0.451,0.664,-6.405,69.662,3.233
-0.766,0.472,0.676,-2.623,62.83,4.331
-0.74,0.493,0.653,-0.061,56.791,4.514
-0.722,0.503,0.609,1.647,51.545,6.161
-0.714,0.511,0.572,2.501,46.238,7.198
-0.691,0.515,0.544,3.172,40.382,9.089
-0.675,0.513,0.515,4.27,30.744,10.675
-0.662,0.509,0.52,5.551,19.459,11.102
-0.677,0.508,0.55,7.381,7.442,9.394
-0.698,0.508,0.61,9.455,-2.684,6.588
-0.706,0.513,0.649,12.2,-9.089,3.965
-0.68,0.521,0.666,14.945,-10.248,2.135
-0.606,0.529,0.675,19.032,-4.88,1.708
-0.554,0.536,0.685,22.631,2.013,1.525
-0.507,0.549,0.646,24.156,10.797,2.867
-0.461,0.57,0.575,23.607,19.337,3.233
-0.453,0.58,0.519,23.18,25.01,3.416
-0.49,0.591,0.496,22.997,22.387,3.599
-0.49,0.615,0.509,22.265,20.496,3.599
-0.481,0.623,0.518,20.191,20.374,1.586
-0.487,0.601,0.553,18.056,19.703,-1.22
-0.485,0.583,0.59,16.348,20.374,-3.843
-0.475,0.585,0.588,14.518,21.045,-5.612
-0.508,0.608,0.583,13.115,21.838,-6.222
-0.525,0.615,0.593,13.847,21.228,-5.856
-0.51,0.614,0.619,14.213,16.836,-5.917
-0.512,0.624,0.618,14.396,9.516,-5.063
-0.502,0.64,0.606,14.213,1.281,-4.148
-0.504,0.645,0.572,13.359,-7.259,-3.599
-0.515,0.638,0.547,11.468,-15.677,-4.026
-0.519,0.637,0.545,9.089,-26.901,-4.697
-0.511,0.626,0.553,5.49,-40.077,-4.88
-0.496,0.611,0.557,-0.366,-58.316,-6.832
-0.462,0.6,0.539,-8.052,-85.034,-10.309
-0.429,0.599,0.521,-12.871,-121.512,-14.091
-0.384,0.583,0.514,-14.762,-162.382,-17.507
-0.362,0.538,0.526,-17.08,-197.579,-18.788
-0.36,0.516,0.584,-19.032,-220.82,-17.263
-0.329,0.508,0.646,-20.801,-224.175,-15.494
-0.255,0.512,0.664,-22.509,-201.666,-13.42
-0.202,0.53,0.654,-22.631,-160.369,-12.932
-0.161,0.551,0.63,-21.655,-108.519,-14.335
-0.139,0.567,0.608,-20.923,-52.887,-14.152
-0.155,0.569,0.592,-20.252,-1.037,-10.736
-0.244,0.533,0.59,-18.849,39.406,-5.856
-0.375,0.506,0.601,-17.507,62.525,0.427
-0.527,0.502,0.597,-17.019,66.49,6.893
-0.615,0.507,0.609,-15.982,56.852,11.834
-0.561,0.529,0.665,-13.908,43.066,13.542
-0.4,0.57,0.678,-15.25,34.343,9.943
-0.235,0.569,0.688,-18.239,40.565,3.66
-0.167,0.557,0.665,-20.435,58.377,1.22
-0.253,0.525,0.654,-22.57,79.117,3.416
-0.412,0.499,0.662,-21.777,99.369,9.333
-0.552,0.516,0.645,-18.605,109.251,13.908
-0.63,0.523,0.616,-15.921,106.811,15.799
-0.629,0.524,0.592,-13.359,98.698,17.69
-0.596,0.516,0.608,-11.041,86.01,16.958
-0.549,0.506,0.641,-9.028,73.261,15.128
-0.495,0.515,0.626,-8.113,63.806,12.383
-0.44,0.544,0.586,-7.991,56.974,9.821
-0.434,0.557,0.552,-9.821,50.142,6.161
-0.427,0.548,0.547,-10.492,50.813,3.904
-0.467,0.522,0.565,-11.102,57.218,3.904
-0.617,0.503,0.593,-11.285,64.05,5.368
-0.776,0.497,0.622,-10.248,65.087,8.662
-0.88,0.475,0.643,-7.93,53.863,10.248
-0.904,0.443,0.664,-4.819,34.404,11.041
-0.838,0.427,0.659,-1.342,10.919,12.81
-0.738,0.436,0.662,1.525,-10.126,10.614
-0.666,0.449,0.65,3.172,-25.315,5.124
-0.651,0.455,0.61,4.636,-39.772,0.366
-0.638,0.467,0.577,6.039,-54.473,-4.148
-0.62,0.468,0.564,6.954,-63.806,-7.93
-0.641,0.461,0.583,7.503,-65.026,-9.638
-0.659,0.462,0.603,8.052,-58.377,-9.211
-0.684,0.456,0.599,8.723,-49.593,-7.259
-0.675,0.462,0.583,11.102,-44.408,-4.148
-0.684,0.484,0.573,12.688,-42.578,-1.586
-0.692,0.529,0.58,13.115,-35.624,2.867
-0.702,0.564,0.607,14.03,-29.036,6.405
-0.688,0.558,0.663,16.104,-28.792,8.479
-0.613,0.523,0.74,19.825,-28.548,9.638
-0.473,0.506,0.783,24.339,-19.764,10.187
-0.394,0.51,0.785,27.694,-4.697,7.686
-0.378,0.528,0.752,30.622,16.836,6.649
-0.379,0.562,0.688,32.452,39.833,7.93
-0.443,0.609,0.618,32.818,55.327,9.211
-0.526,0.653,0.553,32.757,57.767,9.516
-0.576,0.654,0.554,31.903,49.593,7.93
-0.546,0.644,0.562,29.28,39.65,5.978
-0.453,0.642,0.541,23.851,30.744,3.904
-0.419,0.623,0.551,18.056,23.912,0.488
-0.425,0.615,0.574,13.115,18.788,-1.708
-0.408,0.627,0.602,9.882,11.224,-3.843
-0.377,0.63,0.623,8.174,3.721,-5.795
-0.376,0.626,0.633,6.893,-4.392,-6.588
-0.39,0.619,0.644,6.283,-16.043,-6.893
-0.392,0.597,0.651,4.392,-33.794,-8.052
-0.401,0.585,0.614,0.366,-61.244,-11.041
-0.404,0.589,0.556,-3.172,-98.82,-16.409
-0.398,0.592,0.515,-5.307,-137.921,-20.252
-0.408,0.576,0.52,-9.15,-174.155,-20.679
-0.381,0.553,0.57,-14.518,-193.248,-18.361
-0.331,0.558,0.601,-18.605,-187.697,-16.531
-0.264,0.574,0.613,-20.008,-161.223,-15.372
-0.19,0.573,0.611,-18.056,-120.902,-15.921
-0.153,0.558,0.614,-14.335,-74.481,-13.969
-0.216,0.533,0.615,-11.224,-32.513,-7.076
-0.337,0.511,0.61,-9.028,-2.196,0.305
-0.434,0.516,0.611,-7.32,11.285,5.612
-0.456,0.542,0.592,-7.564,8.54,7.137
-0.386,0.566,0.61,-9.943,0.671,5.734
-0.227,0.606,0.615,-14.762,3.477,2.135
-0.06,0.623,0.638,-19.825,24.461,-2.44
-0.035,0.612,0.646,-24.705,56.425,-3.477
-0.178,0.587,0.653,-27.389,86.376,-1.708
-0.39,0.533,0.646,-28.548,106.628,3.111
-0.609,0.506,0.651,-27.572,111.63,13.603
-0.707,0.524,0.655,-24.339,105.713,23.363
-0.663,0.534,0.649,-20.313,91.805,25.559
-0.569,0.526,0.67,-16.958,72.773,25.742
-0.469,0.522,0.712,-13.664,57.096,25.193
-0.36,0.551,0.711,-11.468,47.702,21.838
-0.263,0.58,0.684,-12.261,49.715,18.544
-0.244,0.577,0.646,-13.542,63.501,16.775
-0.349,0.577,0.58,-14.884,76.555,14.579
-0.503,0.556,0.558,-15.25,87.169,14.03
-0.666,0.525,0.577,-14.213,90.768,16.592
-0.819,0.525,0.677,-12.505,83.326,21.228
-0.881,0.521,0.734,-9.699,68.381,24.522
-0.867,0.48,0.737,-6.893,49.044,26.291
-0.783,0.467,0.675,-4.941,31.598,27.755
-0.698,0.476,0.65,-3.843,16.47,27.511
-0.612,0.482,0.63,-3.111,7.259,25.01
-0.537,0.479,0.615,-2.501,3.965,21.167
-0.476,0.481,0.598,-1.769,9.15,17.141
-0.462,0.488,0.56,-1.22,21.594,14.335
-0.531,0.483,0.51,-0.854,33.306,11.651
-0.612,0.482,0.499,-0.488,38.979,9.699
-0.668,0.477,0.505,0.061,36.295,8.662
-0.702,0.459,0.525,1.403,30.134,9.089
-0.758,0.431,0.553,4.514,20.862,10.492
-0.8,0.422,0.566,8.845,5.856,12.932
-0.786,0.44,0.558,12.505,-8.418,13.42
-0.752,0.474,0.557,14.823,-16.531,12.017
-0.727,0.505,0.595,15.677,-19.825,9.882
-0.687,0.515,0.613,15.86,-18.117,7.869
-0.637,0.517,0.626,16.409,-13.237,6.1
-0.595,0.524,0.672,19.215,-8.601,3.843
-0.565,0.527,0.723,22.509,-4.941,2.013
-0.505,0.547,0.738,25.437,3.05,1.952
-0.426,0.594,0.693,27.023,17.141,1.159
-0.47,0.606,0.614,28.06,30.622,0.732
-0.588,0.608,0.573,30.5,38.552,3.355
-0.562,0.638,0.562,32.208,35.258,5.246
-0.468,0.656,0.53,31.537,28.853,1.403
-0.489,0.648,0.501,29.829,25.742,-3.66
-0.549,0.657,0.49,27.267,22.021,-7.564
-0.564,0.652,0.492,24.766,16.348,-10.614
-0.566,0.607,0.513,22.57,13.237,-11.956
-0.551,0.593,0.531,20.435,12.322,-11.041
-0.514,0.6,0.55,18.605,10.858,-9.272
-0.458,0.613,0.56,17.995,8.723,-6.1
-0.406,0.62,0.575,16.531,3.599,-5.551
-0.378,0.628,0.578,14.335,-3.294,-6.405
-0.41,0.623,0.597,13.725,-10.736,-6.283
-0.398,0.618,0.601,14.64,-16.836,-5.368
-0.378,0.617,0.58,14.518,-21.716,-4.453
-0.36,0.634,0.565,14.152,-25.986,-4.392
-0.341,0.646,0.551,12.2,-31.72,-5.856
-0.317,0.65,0.541,7.32,-42.822,-10.126
-0.312,0.64,0.496,0.61,-59.841,-14.03
-0.365,0.616,0.453,-4.636,-85.095,-15.86
-0.449,0.594,0.467,-8.479,-115.595,-19.093
-0.526,0.579,0.449,-12.383,-148.596,-21.533
-0.533,0.554,0.467,-17.385,-177.083,-20.557
-0.455,0.537,0.575,-23.363,-182.39,-17.08
-0.319,0.539,0.684,-27.206,-154.086,-12.078
-0.224,0.553,0.702,-25.681,-106.506,-13.542
-0.183,0.569,0.659,-23.058,-54.534,-15.311
-0.178,0.59,0.588,-21.289,-10.309,-15.189
-0.222,0.6,0.502,-19.642,20.801,-15.311
-0.377,0.575,0.461,-18.178,33.306,-13.725
-0.581,0.545,0.456,-17.202,26.291,-7.442
-0.746,0.537,0.515,-15.738,3.355,1.464
-0.751,0.562,0.624,-13.542,-18.483,6.588
-0.544,0.578,0.695,-13.176,-25.071,6.283
-0.313,0.547,0.776,-13.908,-11.224,6.405
-0.185,0.548,0.812,-14.945,22.387,7.564
-0.203,0.578,0.756,-17.507,56.547,7.137
-0.305,0.602,0.63,-20.252,81.313,7.259
-0.391,0.613,0.514,-21.594,95.709,7.869
-0.519,0.606,0.499,-20.984,93.635,8.479
-0.622,0.571,0.533,-18.056,77.409,11.834
-0.675,0.521,0.581,-14.762,55.388,13.237
-0.68,0.516,0.606,-11.285,38.186,16.348
-0.643,0.529,0.641,-7.869,23.912,20.069
-0.565,0.54,0.698,-5.795,12.078,20.252
-0.443,0.556,0.708,-5.856,10.98,18.483
-0.362,0.574,0.655,-7.259,23.363,17.568
-0.382,0.602,0.585,-9.76,39.833,16.226
-0.425,0.626,0.533,-12.688,51.179,13.786
-0.462,0.626,0.505,-14.823,57.645,10.675
-0.545,0.585,0.532,-15.86,64.233,9.15
-0.663,0.544,0.561,-15.799,68.198,9.699
-0.849,0.504,0.646,-14.579,61.61,13.359
-0.957,0.459,0.72,-10.675,43.92,18.849
-0.943,0.406,0.714,-6.222,15.799,23.119
-0.799,0.399,0.669,-1.159,-8.784,25.62
-0.663,0.442,0.607,1.769,-22.143,23.241
-0.59,0.488,0.54,2.074,-27.45,18.971
-0.566,0.502,0.497,0.244,-26.413,14.945
-0.558,0.508,0.484,-2.135,-19.52,12.932
-0.592,0.508,0.496,-4.331,-11.407,11.163
-0.648,0.501,0.533,-5.185,-5.124,9.943
-0.676,0.494,0.591,-3.843,-2.44,9.333
-0.672,0.497,0.646,-1.22,-3.599,8.784
-0.639,0.513,0.668,2.684,-6.1,7.564
-0.606,0.524,0.654,6.283,-9.76,5.429
-0.549,0.533,0.634,9.089,-11.956,3.721
-0.502,0.553,0.612,11.041,-13.969,-0.183
-0.475,0.563,0.6,12.322,-15.189,-3.721
-0.454,0.564,0.591,13.908,-16.897,-5.917
-0.471,0.56,0.625,16.287,-19.154,-7.015
-0.486,0.553,0.689,19.459,-16.287,-6.222
-0.493,0.539,0.734,23.119,-8.479,-4.453
-0.504,0.53,0.751,27.145,-1.22,-2.379
-0.454,0.543,0.739,29.768,6.466,-1.647
-0.372,0.574,0.716,30.439,13.847,-2.867
-0.32,0.59,0.678,30.012,17.751,-6.161
-0.34,0.588,0.628,28.975,16.653,-10.065
-0.402,0.588,0.604,29.585,11.773,-11.102
-0.457,0.606,0.582,29.585,3.782,-12.017
-0.498,0.611,0.565,28.548,-2.074,-13.054
-0.543,0.612,0.56,26.962,-7.381,-14.091
-0.533,0.62,0.571,25.376,-12.993,-14.457
-0.496,0.626,0.578,23.668,-15.982,-13.786
-0.466,0.632,0.556,21.899,-17.202,-12.078
-0.517,0.628,0.532,20.313,-22.082,-10.126
-0.509,0.64,0.53,19.398,-33.001,-8.845
-0.452,0.634,0.538,18.239,-43.615,-7.93
-0.446,0.629,0.543,17.69,-48.678,-6.893
-0.481,0.609,0.534,16.653,-49.654,-5.246
-0.518,0.606,0.531,16.653,-50.935,-3.599
-0.513,0.601,0.524,17.751,-55.51,-2.806
-0.456,0.594,0.558,17.385,-60.634,-2.928
-0.374,0.602,0.595,13.298,-63.196,-3.965
-0.312,0.621,0.593,7.991,-63.745,-4.331
-0.261,0.629,0.588,4.941,-63.745,-5.307
-0.209,0.63,0.592,3.782,-61.183,-7.991
-0.202,0.621,0.593,3.538,-52.033,-9.943
-0.268,0.618,0.59,2.928,-41.663,-12.017
-0.322,0.623,0.565,1.647,-37.332,-13.115
-0.345,0.631,0.551,0.061,-40.931,-13.298
-0.375,0.621,0.552,-3.05,-53.253,-13.298
-0.386,0.604,0.549,-6.893,-69.113,-10.431
-0.372,0.59,0.546,-11.163,-82.35,-8.906
-0.378,0.584,0.551,-13.847,-89.304,-8.723
-0.411,0.586,0.549,-15.616,-91.439,-8.784
-0.442,0.592,0.534,-15.86,-93.818,-11.224
-0.434,0.594,0.537,-15.982,-96.502,-14.518
-0.365,0.598,0.565,-17.934,-94.55,-17.873
-0.243,0.622,0.586,-21.045,-80.886,-20.74
-0.148,0.633,0.596,-22.753,-57.889,-24.217
-0.144,0.616,0.63,-22.875,-30.744,-25.01
-0.214,0.575,0.697,-21.655,-0.488,-20.557
-0.317,0.526,0.758,-19.032,30.683,-11.529
-0.454,0.507,0.776,-15.555,55.876,-3.477
-0.596,0.518,0.729,-13.969,62.525,1.342
-0.64,0.522,0.68,-13.359,51.545,6.222
-0.564,0.529,0.683,-11.773,35.746,9.882
-0.412,0.545,0.704,-12.139,25.315,9.821
-0.275,0.555,0.724,-14.396,25.559,9.455
-0.22,0.562,0.726,-16.104,35.38,9.882
-0.233,0.568,0.717,-16.47,50.752,11.163
-0.277,0.559,0.705,-15.494,66.246,12.566
-0.324,0.558,0.681,-14.335,78.812,15.86
-0.393,0.573,0.639,-14.03,86.437,16.592
-0.489,0.576,0.603,-12.566,87.901,15.128
-0.571,0.574,0.602,-10.187,80.703,15.555
-0.568,0.576,0.616,-7.93,69.113,14.823
-0.505,0.569,0.609,-7.808,58.804,14.396
-0.442,0.571,0.596,-8.601,53.68,15.555
-0.362,0.582,0.605,-10.736,57.462,17.751
-0.336,0.591,0.609,-14.884,67.405,18.605
-0.377,0.59,0.587,-18.056,77.653,18.117
-0.417,0.58,0.555,-19.52,84.058,17.812
-0.462,0.569,0.534,-20.313,85.644,17.873
-0.505,0.572,0.519,-20.801,85.644,17.873
-0.551,0.569,0.532,-19.764,83.021,16.775
-0.569,0.553,0.572,-18.361,77.104,15.677
-0.579,0.523,0.608,-16.592,71.98,15.738
-0.638,0.514,0.615,-14.884,65.88,16.165
-0.707,0.5,0.646,-12.749,59.414,18.178
-0.718,0.492,0.669,-9.394,54.839,20.374
-0.71,0.499,0.674,-6.527,49.044,21.655
-0.686,0.507,0.656,-4.758,44.103,22.387
-0.669,0.511,0.607,-3.294,40.992,22.143
-0.656,0.527,0.552,-1.403,39.101,20.618
-0.629,0.546,0.507,-1.403,35.258,18.544
-0.614,0.549,0.483,-2.501,29.036,15.616
-0.642,0.537,0.479,-3.538,22.753,12.566
-0.664,0.518,0.505,-4.392,17.995,11.285
-0.675,0.492,0.538,-3.66,12.688,11.834
-0.703,0.468,0.536,-1.647,4.331,14.091
-0.734,0.471,0.51,0.732,-6.1,15.616
-0.75,0.506,0.499,1.037,-17.812,15.738
-0.772,0.518,0.531,0.122,-29.158,13.42
-0.737,0.501,0.599,0.671,-35.685,10.736
-0.679,0.462,0.657,1.464,-38.308,8.967
-0.621,0.45,0.679,3.538,-35.868,9.272
-0.575,0.477,0.682,7.259,-29.951,10.248
-0.582,0.498,0.668,12.261,-25.681,8.662
-0.573,0.536,0.641,17.629,-24.034,7.381
-0.564,0.578,0.609,21.96,-27.877,4.148
-0.564,0.604,0.6,26.352,-33.306,0.305
-0.548,0.635,0.584,29.707,-34.953,-1.952
-0.509,0.655,0.579,31.659,-33.855,-3.782
-0.467,0.65,0.615,34.099,-29.158,-5.917
-0.409,0.636,0.63,35.136,-20.13,-7.381
-0.356,0.621,0.63,33.855,-11.102,-9.089
-0.321,0.625,0.61,30.622,-3.477,-11.041
-0.322,0.65,0.587,26.291,1.769,-13.298
-0.361,0.655,0.582,23.424,0.183,-15.921
-0.457,0.629,0.606,22.509,-8.845,-17.385
-0.499,0.632,0.623,21.594,-20.252,-18.361
-0.525,0.628,0.615,20.008,-34.038,-19.825
-0.547,0.615,0.59,18.788,-46.482,-18.361
-0.513,0.623,0.57,18.422,-57.157,-15.799
-0.478,0.63,0.552,18.605,-70.821,-13.42
-0.44,0.631,0.539,17.69,-84.973,-12.078
-0.411,0.635,0.549,14.64,-100.833,-12.688
-0.359,0.653,0.557,10.431,-118.401,-14.457
-0.306,0.651,0.575,6.466,-136.518,-15.738
-0.251,0.635,0.596,3.111,-154.269,-16.836
-0.184,0.63,0.601,0.427,-166.042,-16.287
-0.132,0.625,0.604,-1.342,-165.92,-15.86
-0.103,0.621,0.594,-2.135,-153.964,-16.836
-0.126,0.607,0.565,-4.148,-134.993,-16.714
-0.209,0.618,0.535,-6.893,-117.852,-15.616
-0.29,0.637,0.504,-10.126,-104.188,-16.226
-0.304,0.637,0.491,-14.152,-90.951,-17.995
-0.265,0.629,0.509,-18.666,-74.847,-19.703
-0.199,0.624,0.556,-22.692,-51.423,-18.91
-0.161,0.613,0.633,-23.79,-20.618,-16.409
-0.158,0.566,0.722,-21.35,10.858,-14.396
-0.198,0.498,0.768,-18.666,38.979,-10.614
-0.291,0.47,0.777,-16.043,58.987,-2.257
-0.414,0.486,0.74,-12.871,67.039,5.429
-0.497,0.518,0.666,-9.699,64.355,10.736
-0.504,0.545,0.607,-7.991,52.765,12.566
-0.444,0.553,0.58,-9.577,39.284,12.078
-0.355,0.564,0.615,-11.773,33.245,12.505
-0.251,0.594,0.647,-14.579,38.064,11.956
-0.195,0.589,0.658,-17.507,51.423,9.699
-0.249,0.564,0.677,-18.117,70.76,12.505
-0.322,0.542,0.708,-16.47,89.792,17.08
-0.38,0.543,0.732,-13.481,102.907,18.544
-0.453,0.562,0.712,-11.651,106.872,19.825
-0.521,0.575,0.666,-10.065,103.7,21.35
-0.55,0.596,0.618,-7.686,93.757,21.96
-0.513,0.61,0.589,-5.917,79.788,20.862
-0.419,0.617,0.581,-6.71,68.869,20.618
-0.317,0.622,0.569,-10.309,67.161,20.74
-0.264,0.633,0.55,-14.091,74.664,20.496
-0.296,0.64,0.532,-17.751,85.522,17.934
-0.393,0.618,0.552,-20.252,95.221,15.677
-0.507,0.588,0.564,-22.021,103.273,16.47
-0.65,0.554,0.619,-20.069,105.286,18.544
-0.729,0.531,0.643,-16.714,101.26,20.191
-0.782,0.51,0.642,-13.603,88.023,22.082
-0.776,0.511,0.676,-8.052,70.028,25.559
-0.67,0.532,0.69,-3.782,52.033,27.572
-0.565,0.536,0.651,-3.294,43.188,24.705
-0.541,0.542,0.582,-4.575,44.652,20.618
-0.564,0.555,0.535,-6.161,49.776,17.934
-0.608,0.558,0.519,-7.442,52.033,14.518
-0.659,0.544,0.508,-7.93,50.203,10.797
-0.719,0.516,0.53,-7.808,46.177,8.418
-0.783,0.49,0.564,-6.344,39.101,7.076
-0.834,0.468,0.591,-4.026,28.304,6.527
-0.807,0.457,0.582,-1.098,18.239,6.222
-0.752,0.469,0.516,1.708,7.686,7.625
-0.748,0.5,0.452,4.026,-10.065,10.37
-0.776,0.529,0.46,6.161,-32.879,11.041
-0.754,0.549,0.501,8.479,-48.312,11.041
-0.7,0.541,0.523,9.76,-51.85,10.492
-0.644,0.529,0.549,12.078,-49.044,8.723
-0.579,0.526,0.582,16.104,-46.482,5.673
-0.52,0.52,0.616,20.13,-46.482,2.196
-0.472,0.527,0.637,22.997,-45.506,-0.671
-0.423,0.559,0.638,26.474,-44.286,-5.246
-0.39,0.589,0.661,29.158,-45.018,-10.797
-0.445,0.59,0.69,28.792,-42.517,-11.224
-0.464,0.61,0.703,27.633,-34.038,-6.832
-0.416,0.637,0.686,26.413,-24.156,-7.442
-0.39,0.642,0.644,24.766,-16.226,-10.675
-0.386,0.655,0.598,23.607,-11.285,-12.261
-0.393,0.666,0.562,22.692,-11.346,-14.762
-0.38,0.657,0.562,22.448,-12.871,-15.494
-0.38,0.652,0.568,21.411,-14.457,-14.945
-0.433,0.653,0.587,19.825,-17.202,-15.006
-0.464,0.635,0.6,18.483,-18.422,-13.603
-0.495,0.626,0.569,17.934,-18.483,-11.346
-0.519,0.623,0.547,19.276,-22.021,-9.699
-0.461,0.614,0.545,20.008,-28.487,-9.089
-0.409,0.625,0.542,17.995,-37.942,-7.564
-0.416,0.646,0.537,15.25,-51.362,-6.466
-0.393,0.671,0.543,12.017,-70.455,-6.649
-0.33,0.673,0.547,7.93,-88.328,-8.845
-0.283,0.678,0.554,4.209,-98.637,-10.492
-0.236,0.679,0.553,1.769,-102.602,-11.956
-0.209,0.677,0.549,0.061,-102.724,-13.237
-0.222,0.668,0.541,-2.013,-104.615,-14.091
-0.251,0.642,0.569,-4.148,-110.471,-14.457
-0.293,0.614,0.575,-5.734,-119.011,-15.616
-0.308,0.588,0.561,-7.686,-124.684,-14.762
-0.319,0.586,0.533,-11.224,-126.697,-12.993
-0.326,0.604,0.539,-14.823,-123.83,-12.2
-0.291,0.615,0.547,-18.544,-112.362,-12.017
-0.183,0.611,0.563,-22.326,-84.912,-11.529
-0.125,0.61,0.577,-24.095,-47.702,-13.664
-0.142,0.612,0.592,-23.546,-8.601,-17.08
-0.178,0.582,0.594,-23.058,25.376,-18.788
-0.326,0.513,0.607,-22.509,44.164,-15.433
-0.488,0.482,0.635,-21.106,51.362,-6.771
-0.554,0.484,0.676,-19.215,53.558,3.294
-0.545,0.517,0.722,-16.714,52.582,10.126
-0.431,0.557,0.71,-15.86,50.386,10.004
-0.307,0.545,0.686,-16.47,49.959,7.747
-0.219,0.55,0.705,-16.775,57.767,9.333
-0.178,0.566,0.706,-17.385,73.078,11.529
-0.278,0.562,0.689,-16.897,86.681,13.542
-0.407,0.564,0.667,-14.823,93.757,17.263
-0.44,0.578,0.635,-12.2,94.916,20.252
-0.413,0.601,0.609,-11.712,96.197,23.302
-0.429,0.612,0.595,-13.176,97.539,24.827
-0.504,0.592,0.593,-14.762,94.794,24.583
-0.558,0.582,0.583,-15.433,86.62,21.899
-0.538,0.588,0.598,-15.433,77.409,19.459
-0.482,0.582,0.627,-15.616,71.309,18.788
-0.441,0.584,0.625,-16.47,69.906,18.605
-0.434,0.58,0.639,-16.409,72.041,19.032
-0.478,0.571,0.67,-15.25,73.932,20.618
-0.54,0.556,0.681,-13.542,73.932,21.533
-0.595,0.544,0.679,-11.773,71.98,21.472
-0.65,0.546,0.671,-9.76,62.769,21.106
-0.641,0.548,0.665,-7.991,50.874,20.801
-0.425,0.638,0.614,24.766,6.588,-6.954
-0.351,0.651,0.575,25.986,6.039,-8.235
-0.354,0.661,0.558,26.413,4.514,-9.76
-0.383,0.669,0.559,24.949,6.161,-11.59
-0.413,0.67,0.546,22.692,9.699,-13.115
-0.443,0.661,0.543,20.313,11.59,-12.749
-0.467,0.649,0.551,18.727,10.797,-11.59
-0.482,0.656,0.558,17.812,7.93,-10.553
-0.466,0.668,0.564,16.958,2.196,-10.004
-0.421,0.666,0.56,15.616,-7.686,-8.601
-0.378,0.672,0.56,13.725,-17.385,-6.466
-0.349,0.672,0.569,10.858,-26.535,-5.551
-0.33,0.666,0.582,8.479,-38.552,-4.758
-0.299,0.647,0.574,6.588,-51.606,-5.429
-0.287,0.641,0.544,4.209,-65.514,-8.174
-0.3,0.633,0.525,1.281,-77.958,-10.492
-0.333,0.617,0.541,-1.586,-88.938,-11.346
-0.366,0.59,0.561,-4.087,-104.066,-11.834
-0.386,0.57,0.581,-6.466,-124.074,-14.213
-0.364,0.577,0.609,-8.967,-142.374,-14.884
-0.302,0.578,0.631,-11.285,-155.672,-13.481
